MaterialNr,SerialNr,CheckMode,TestSystem,Description,Date,Time,Error,ErrorCat,Duration,Duration.1
MatNr3,2540,PrMod1,TSys27,AB-1CD-6,26.09.2024,05:37:53,OK,OK,00:02:02,00:02:02
MatNr3,2541,PrMod3,TSys54,AB-3CD-3,26.09.2024,05:58:55,OK,OK,00:01:47,00:01:47
MatNr1,2542,PrMod2,TSys27,AB-1CD-2,26.09.2024,06:25:07,OK,OK,00:01:53,00:01:53
MatNr2,2543,PrMod4,TSys32,AB-3CD-3,26.09.2024,06:48:23,OK,OK,00:01:54,00:01:54
MatNr1,2544,PrMod1,TSys54,AB-1CD-9,26.09.2024,07:16:06,System_issue,System_error,00:01:55,00:01:55
MatNr1,2545,PrMod4,TSys27,AB-3CD-1,26.09.2024,07:42:12,OK,OK,00:02:05,00:02:05
MatNr2,2546,PrMod1,TSys54,AB-2CD-9,26.09.2024,08:05:03,OK,OK,00:01:47,00:01:47
MatNr3,2547,PrMod2,TSys32,AB-3CD-9,26.09.2024,08:28:32,OK,OK,00:02:20,00:02:20
MatNr1,2548,PrMod2,TSys54,AB-3CD-3,26.09.2024,08:54:36,OK,OK,00:02:01,00:02:01
MatNr2,2549,PrMod4,TSys54,AB-3CD-1,26.09.2024,09:19:46,temperature_to_high,Tolerance_violence,00:01:56,00:01:56
MatNr3,2550,PrMod2,TSys27,AB-3CD-6,26.09.2024,09:43:25,OK,OK,00:02:05,00:02:05
MatNr1,2551,PrMod4,TSys32,AB-2CD-2,26.09.2024,10:05:47,OK,OK,00:01:53,00:01:53
MatNr2,2552,PrMod1,TSys27,AB-1CD-9,26.09.2024,10:27:23,System_issue,System_error,00:01:57,00:01:57
MatNr3,2553,PrMod4,TSys32,AB-1CD-9,26.09.2024,10:50:18,System_issue,System_error,00:01:46,00:01:46
MatNr2,2554,PrMod2,TSys54,AB-2CD-1,26.09.2024,11:11:38,OK,OK,00:02:01,00:02:01
MatNr2,2555,PrMod4,TSys54,AB-1CD-4,26.09.2024,11:35:32,OK,OK,00:01:36,00:01:36
MatNr2,2556,PrMod1,TSys32,AB-1CD-5,26.09.2024,12:00:26,OK,OK,00:01:39,00:01:39
MatNr3,2557,PrMod3,TSys32,AB-1CD-1,26.09.2024,12:22:16,OK,OK,00:01:54,00:01:54
MatNr1,2558,PrMod4,TSys54,AB-1CD-3,26.09.2024,12:43:20,OK,OK,00:02:06,00:02:06
MatNr3,2559,PrMod3,TSys54,AB-1CD-5,26.09.2024,13:08:02,OK,OK,00:01:13,00:01:13
MatNr2,2560,PrMod4,TSys27,AB-2CD-1,26.09.2024,13:25:59,OK,OK,00:01:39,00:01:39
MatNr2,2561,PrMod2,TSys54,AB-2CD-6,26.09.2024,13:48:28,OK,OK,00:02:04,00:02:04
MatNr2,2562,PrMod3,TSys27,AB-3CD-3,26.09.2024,14:12:24,OK,OK,00:02:15,00:02:15
MatNr1,2563,PrMod2,TSys54,AB-1CD-9,26.09.2024,14:35:17,OK,OK,00:01:56,00:01:56
MatNr1,2564,PrMod1,TSys27,AB-3CD-1,26.09.2024,14:57:33,OK,OK,00:02:17,00:02:17
MatNr3,2565,PrMod4,TSys32,AB-1CD-3,26.09.2024,15:26:44,temperature_to_high,Tolerance_violence,00:01:20,00:01:20
MatNr2,2566,PrMod4,TSys32,AB-1CD-5,26.09.2024,15:49:52,OK,OK,00:01:47,00:01:47
MatNr1,2567,PrMod4,TSys27,AB-1CD-2,26.09.2024,16:13:18,OK,OK,00:02:12,00:02:12
MatNr2,2568,PrMod4,TSys32,AB-1CD-6,26.09.2024,16:35:13,OK,OK,00:01:50,00:01:50
MatNr2,2569,PrMod1,TSys27,AB-1CD-7,26.09.2024,16:59:19,OK,OK,00:01:51,00:01:51
MatNr2,2570,PrMod4,TSys27,AB-2CD-9,26.09.2024,17:23:02,OK,OK,00:01:49,00:01:49
MatNr2,2571,PrMod4,TSys54,AB-3CD-2,26.09.2024,17:46:14,OK,OK,00:02:00,00:02:00
MatNr1,2572,PrMod2,TSys27,AB-2CD-5,26.09.2024,18:05:27,OK,OK,00:01:39,00:01:39
MatNr2,2573,PrMod4,TSys32,AB-2CD-8,26.09.2024,18:34:15,Angel_to_low,Tolerance_violence,00:02:07,00:02:07
MatNr3,2574,PrMod4,TSys32,AB-1CD-0,26.09.2024,18:59:59,OK,OK,00:02:28,00:02:28
MatNr1,2575,PrMod2,TSys32,AB-1CD-0,26.09.2024,19:24:12,OK,OK,00:02:02,00:02:02
MatNr3,2576,PrMod2,TSys32,AB-1CD-5,26.09.2024,19:45:16,OK,OK,00:01:23,00:01:23
MatNr1,2577,PrMod3,TSys32,AB-3CD-9,26.09.2024,20:06:41,angel_to_wide,Tolerance_violence,00:01:58,00:01:58
MatNr3,2578,PrMod2,TSys54,AB-3CD-3,26.09.2024,20:29:33,OK,OK,00:02:24,00:02:24
MatNr3,2579,PrMod2,TSys54,AB-1CD-8,26.09.2024,20:50:19,OK,OK,00:02:05,00:02:05
MatNr2,2580,PrMod2,TSys27,AB-3CD-2,26.09.2024,21:15:18,System_issue,System_error,00:01:53,00:01:53
MatNr3,2581,PrMod3,TSys27,AB-1CD-8,26.09.2024,21:39:28,OK,OK,00:02:20,00:02:20
MatNr1,2582,PrMod1,TSys54,AB-3CD-9,26.09.2024,22:02:51,OK,OK,00:01:53,00:01:53
MatNr3,2583,PrMod1,TSys27,AB-2CD-9,26.09.2024,22:28:17,System_issue,System_error,00:01:54,00:01:54
MatNr2,2584,PrMod3,TSys27,AB-3CD-0,26.09.2024,22:52:42,OK,OK,00:02:13,00:02:13
MatNr3,2585,PrMod4,TSys54,AB-1CD-5,26.09.2024,23:17:10,OK,OK,00:01:57,00:01:57
MatNr2,2586,PrMod1,TSys32,AB-2CD-5,26.09.2024,23:38:04,angel_to_wide,Tolerance_violence,00:02:02,00:02:02
MatNr2,2587,PrMod2,TSys32,AB-2CD-6,27.09.2024,00:01:06,OK,OK,00:02:17,00:02:17
MatNr2,2588,PrMod3,TSys32,AB-1CD-2,27.09.2024,00:28:58,System_issue,System_error,00:02:33,00:02:33
MatNr2,2589,PrMod2,TSys54,AB-2CD-2,27.09.2024,00:50:24,OK,OK,00:01:54,00:01:54
MatNr3,2590,PrMod4,TSys32,AB-2CD-1,27.09.2024,01:15:25,OK,OK,00:01:51,00:01:51
MatNr2,2591,PrMod3,TSys27,AB-3CD-7,27.09.2024,01:43:01,angel_to_wide,Tolerance_violence,00:02:20,00:02:20
MatNr2,2592,PrMod1,TSys54,AB-1CD-8,27.09.2024,02:06:27,OK,OK,00:01:49,00:01:49
MatNr1,2593,PrMod2,TSys27,AB-3CD-9,27.09.2024,02:30:50,OK,OK,00:01:23,00:01:23
MatNr3,2594,PrMod1,TSys32,AB-2CD-5,27.09.2024,02:52:41,OK,OK,00:01:48,00:01:48
MatNr1,2595,PrMod3,TSys27,AB-1CD-7,27.09.2024,03:15:37,System_issue,System_error,00:01:09,00:01:09
MatNr2,2596,PrMod4,TSys27,AB-3CD-9,27.09.2024,03:38:06,OK,OK,00:01:31,00:01:31
MatNr1,2597,PrMod4,TSys54,AB-2CD-9,27.09.2024,03:59:04,System_issue,System_error,00:02:13,00:02:13
MatNr1,2598,PrMod4,TSys27,AB-1CD-6,27.09.2024,04:22:55,OK,OK,00:02:10,00:02:10
MatNr3,2599,PrMod2,TSys54,AB-1CD-8,27.09.2024,04:49:13,OK,OK,00:01:57,00:01:57
MatNr2,2600,PrMod2,TSys32,AB-2CD-7,27.09.2024,05:19:50,angel_to_wide,Tolerance_violence,00:01:22,00:01:22
MatNr1,2601,PrMod1,TSys27,AB-3CD-2,27.09.2024,05:43:03,OK,OK,00:02:06,00:02:06
MatNr3,2602,PrMod4,TSys27,AB-2CD-0,27.09.2024,06:07:43,OK,OK,00:02:04,00:02:04
MatNr1,2603,PrMod1,TSys54,AB-2CD-9,27.09.2024,06:27:37,OK,OK,00:02:06,00:02:06
MatNr1,2604,PrMod1,TSys54,AB-2CD-8,27.09.2024,06:50:51,OK,OK,00:01:54,00:01:54
MatNr2,2605,PrMod2,TSys54,AB-1CD-6,27.09.2024,07:14:18,OK,OK,00:01:36,00:01:36
MatNr1,2606,PrMod4,TSys32,AB-1CD-9,27.09.2024,07:34:07,angel_to_wide,Tolerance_violence,00:02:35,00:02:35
MatNr2,2607,PrMod4,TSys32,AB-1CD-0,27.09.2024,07:57:32,OK,OK,00:02:03,00:02:03
MatNr2,2608,PrMod2,TSys27,AB-3CD-7,27.09.2024,08:21:53,Angel_to_low,Tolerance_violence,00:02:14,00:02:14
MatNr1,2609,PrMod3,TSys32,AB-2CD-7,27.09.2024,08:44:34,OK,OK,00:01:28,00:01:28
MatNr3,2610,PrMod1,TSys27,AB-2CD-2,27.09.2024,09:03:12,OK,OK,00:02:12,00:02:12
MatNr3,2611,PrMod1,TSys27,AB-3CD-6,27.09.2024,09:30:35,System_issue,System_error,00:01:58,00:01:58
MatNr2,2612,PrMod4,TSys32,AB-3CD-8,27.09.2024,09:53:00,angel_to_wide,Tolerance_violence,00:01:24,00:01:24
MatNr2,2613,PrMod4,TSys27,AB-1CD-3,27.09.2024,10:16:56,temperature_to_high,Tolerance_violence,00:02:09,00:02:09
MatNr3,2614,PrMod3,TSys27,AB-1CD-6,27.09.2024,10:38:51,OK,OK,00:01:41,00:01:41
MatNr2,2615,PrMod1,TSys27,AB-1CD-3,27.09.2024,11:01:46,Angel_to_low,Tolerance_violence,00:01:53,00:01:53
MatNr3,2616,PrMod4,TSys27,AB-1CD-7,27.09.2024,11:25:32,OK,OK,00:02:30,00:02:30
MatNr1,2617,PrMod1,TSys54,AB-3CD-7,27.09.2024,11:48:14,OK,OK,00:01:58,00:01:58
MatNr2,2618,PrMod3,TSys54,AB-2CD-8,27.09.2024,12:12:30,OK,OK,00:02:13,00:02:13
MatNr2,2619,PrMod3,TSys27,AB-1CD-5,27.09.2024,12:36:27,OK,OK,00:02:02,00:02:02
MatNr2,2620,PrMod3,TSys27,AB-2CD-1,27.09.2024,13:01:05,OK,OK,00:02:08,00:02:08
MatNr2,2621,PrMod1,TSys32,AB-1CD-1,27.09.2024,13:26:13,OK,OK,00:01:55,00:01:55
MatNr1,2622,PrMod4,TSys32,AB-3CD-9,27.09.2024,13:48:41,System_issue,System_error,00:01:47,00:01:47
MatNr1,2623,PrMod1,TSys27,AB-1CD-9,27.09.2024,14:13:31,OK,OK,00:02:40,00:02:40
MatNr3,2624,PrMod1,TSys32,AB-3CD-0,27.09.2024,14:38:59,OK,OK,00:02:04,00:02:04
MatNr2,2625,PrMod1,TSys32,AB-1CD-4,27.09.2024,15:03:20,OK,OK,00:01:27,00:01:27
MatNr3,2626,PrMod2,TSys54,AB-2CD-0,27.09.2024,15:26:19,OK,OK,00:01:53,00:01:53
MatNr1,2627,PrMod3,TSys27,AB-1CD-8,27.09.2024,15:49:39,OK,OK,00:02:04,00:02:04
MatNr2,2628,PrMod1,TSys54,AB-2CD-9,27.09.2024,16:21:54,angel_to_wide,Tolerance_violence,00:01:53,00:01:53
MatNr2,2629,PrMod1,TSys32,AB-1CD-5,27.09.2024,16:45:22,OK,OK,00:01:33,00:01:33
MatNr3,2630,PrMod3,TSys27,AB-1CD-3,27.09.2024,17:07:04,OK,OK,00:01:32,00:01:32
MatNr3,2631,PrMod4,TSys54,AB-1CD-0,27.09.2024,17:30:53,OK,OK,00:02:30,00:02:30
MatNr3,2632,PrMod4,TSys54,AB-1CD-4,27.09.2024,17:55:56,Angel_to_low,Tolerance_violence,00:01:49,00:01:49
MatNr1,2633,PrMod2,TSys27,AB-3CD-6,27.09.2024,18:20:16,angel_to_wide,Tolerance_violence,00:02:02,00:02:02
MatNr1,2634,PrMod3,TSys27,AB-3CD-2,27.09.2024,18:46:36,System_issue,System_error,00:02:04,00:02:04
MatNr3,2635,PrMod1,TSys32,AB-3CD-6,27.09.2024,19:09:06,System_issue,System_error,00:02:18,00:02:18
MatNr1,2636,PrMod2,TSys32,AB-2CD-5,27.09.2024,19:34:58,OK,OK,00:01:35,00:01:35
MatNr3,2637,PrMod3,TSys27,AB-1CD-1,27.09.2024,19:58:16,System_issue,System_error,00:02:05,00:02:05
MatNr2,2638,PrMod2,TSys54,AB-3CD-9,27.09.2024,20:23:11,OK,OK,00:02:19,00:02:19
MatNr3,2639,PrMod3,TSys54,AB-3CD-6,27.09.2024,20:47:25,OK,OK,00:02:21,00:02:21
MatNr1,2640,PrMod3,TSys32,AB-2CD-8,27.09.2024,21:10:30,System_issue,System_error,00:01:58,00:01:58
MatNr2,2641,PrMod3,TSys27,AB-1CD-0,27.09.2024,21:32:19,OK,OK,00:02:12,00:02:12
MatNr3,2642,PrMod4,TSys27,AB-3CD-2,27.09.2024,21:56:54,OK,OK,00:02:11,00:02:11
MatNr2,2643,PrMod3,TSys54,AB-1CD-3,27.09.2024,22:24:41,angel_to_wide,Tolerance_violence,00:02:40,00:02:40
MatNr1,2644,PrMod3,TSys32,AB-3CD-9,27.09.2024,22:48:52,OK,OK,00:01:31,00:01:31
MatNr2,2645,PrMod1,TSys27,AB-2CD-8,27.09.2024,23:07:59,angel_to_wide,Tolerance_violence,00:02:38,00:02:38
MatNr1,2646,PrMod2,TSys32,AB-2CD-9,27.09.2024,23:30:15,OK,OK,00:02:13,00:02:13
MatNr3,2647,PrMod2,TSys27,AB-2CD-8,27.09.2024,23:50:13,OK,OK,00:01:52,00:01:52
MatNr3,2648,PrMod1,TSys27,AB-2CD-2,28.09.2024,00:11:47,Angel_to_low,Tolerance_violence,00:01:55,00:01:55
MatNr1,2649,PrMod4,TSys32,AB-1CD-7,28.09.2024,00:37:03,OK,OK,00:01:37,00:01:37
MatNr3,2650,PrMod1,TSys27,AB-3CD-7,28.09.2024,00:58:26,OK,OK,00:01:41,00:01:41
MatNr1,2651,PrMod2,TSys54,AB-1CD-9,28.09.2024,01:22:06,OK,OK,00:01:57,00:01:57
MatNr3,2652,PrMod3,TSys27,AB-3CD-7,28.09.2024,01:46:08,OK,OK,00:01:26,00:01:26
MatNr3,2653,PrMod4,TSys32,AB-3CD-4,28.09.2024,02:10:15,OK,OK,00:01:46,00:01:46
MatNr1,2654,PrMod4,TSys54,AB-1CD-6,28.09.2024,02:36:03,OK,OK,00:02:00,00:02:00
MatNr3,2655,PrMod2,TSys32,AB-3CD-5,28.09.2024,02:57:22,OK,OK,00:01:44,00:01:44
MatNr3,2656,PrMod2,TSys27,AB-2CD-8,28.09.2024,03:21:01,OK,OK,00:01:20,00:01:20
MatNr1,2657,PrMod3,TSys54,AB-2CD-0,28.09.2024,03:42:16,OK,OK,00:02:25,00:02:25
MatNr1,2658,PrMod1,TSys54,AB-2CD-6,28.09.2024,04:06:05,OK,OK,00:02:31,00:02:31
MatNr3,2659,PrMod1,TSys32,AB-2CD-5,28.09.2024,04:28:17,OK,OK,00:01:54,00:01:54
MatNr3,2660,PrMod1,TSys27,AB-3CD-9,28.09.2024,04:49:19,OK,OK,00:02:17,00:02:17
MatNr1,2661,PrMod2,TSys27,AB-3CD-7,28.09.2024,05:10:49,angel_to_wide,Tolerance_violence,00:01:40,00:01:40
MatNr3,2662,PrMod4,TSys54,AB-3CD-2,28.09.2024,05:36:04,OK,OK,00:02:09,00:02:09
MatNr2,2663,PrMod4,TSys27,AB-1CD-6,28.09.2024,05:59:51,OK,OK,00:02:08,00:02:08
MatNr1,2664,PrMod4,TSys32,AB-1CD-5,28.09.2024,06:24:59,OK,OK,00:02:01,00:02:01
MatNr3,2665,PrMod3,TSys54,AB-3CD-0,28.09.2024,06:48:03,System_issue,System_error,00:02:34,00:02:34
MatNr3,2665,PrMod3,TSys54,AB-3CD-0,28.09.2024,06:54:03,System_issue,System_error,00:01:59,00:01:59
MatNr1,2666,PrMod1,TSys27,AB-2CD-5,28.09.2024,07:16:11,OK,OK,00:01:35,00:01:35
MatNr1,2667,PrMod2,TSys32,AB-2CD-7,28.09.2024,07:39:15,System_issue,System_error,00:01:56,00:01:56
MatNr2,2668,PrMod4,TSys54,AB-2CD-3,28.09.2024,08:02:16,Angel_to_low,Tolerance_violence,00:02:23,00:02:23
MatNr1,2669,PrMod3,TSys54,AB-2CD-0,28.09.2024,08:25:48,angel_to_wide,Tolerance_violence,00:01:39,00:01:39
MatNr2,2670,PrMod3,TSys32,AB-1CD-5,28.09.2024,08:49:44,OK,OK,00:01:33,00:01:33
MatNr3,2671,PrMod1,TSys54,AB-1CD-3,28.09.2024,09:14:28,OK,OK,00:01:30,00:01:30
MatNr2,2672,PrMod3,TSys54,AB-1CD-5,28.09.2024,09:34:45,OK,OK,00:01:51,00:01:51
MatNr2,2673,PrMod3,TSys54,AB-1CD-9,28.09.2024,09:58:37,OK,OK,00:02:00,00:02:00
MatNr2,2674,PrMod4,TSys32,AB-2CD-2,28.09.2024,10:20:13,OK,OK,00:01:38,00:01:38
MatNr1,2675,PrMod1,TSys32,AB-1CD-6,28.09.2024,10:41:25,OK,OK,00:02:19,00:02:19
MatNr3,2676,PrMod4,TSys32,AB-1CD-2,28.09.2024,11:01:53,OK,OK,00:02:20,00:02:20
MatNr3,2677,PrMod4,TSys32,AB-3CD-1,28.09.2024,11:24:03,OK,OK,00:01:46,00:01:46
MatNr2,2678,PrMod1,TSys32,AB-2CD-1,28.09.2024,11:48:01,Angel_to_low,Tolerance_violence,00:02:00,00:02:00
MatNr1,2679,PrMod1,TSys32,AB-2CD-5,28.09.2024,12:14:43,OK,OK,00:01:55,00:01:55
MatNr1,2680,PrMod2,TSys27,AB-3CD-1,28.09.2024,12:34:53,OK,OK,00:02:17,00:02:17
MatNr3,2681,PrMod2,TSys54,AB-3CD-7,28.09.2024,12:59:13,OK,OK,00:01:32,00:01:32
MatNr1,2682,PrMod1,TSys32,AB-3CD-3,28.09.2024,13:22:56,OK,OK,00:02:21,00:02:21
MatNr3,2683,PrMod4,TSys54,AB-1CD-3,28.09.2024,13:47:07,OK,OK,00:02:07,00:02:07
MatNr2,2684,PrMod1,TSys27,AB-1CD-3,28.09.2024,14:11:42,OK,OK,00:02:34,00:02:34
MatNr2,2685,PrMod2,TSys27,AB-3CD-9,28.09.2024,14:45:22,Angel_to_low,Tolerance_violence,00:02:26,00:02:26
MatNr1,2686,PrMod3,TSys27,AB-2CD-6,28.09.2024,15:07:54,OK,OK,00:01:51,00:01:51
MatNr3,2687,PrMod1,TSys54,AB-2CD-6,28.09.2024,15:31:45,angel_to_wide,Tolerance_violence,00:01:58,00:01:58
MatNr3,2688,PrMod3,TSys27,AB-1CD-3,28.09.2024,15:56:06,OK,OK,00:01:51,00:01:51
MatNr3,2689,PrMod2,TSys54,AB-3CD-0,28.09.2024,16:18:48,OK,OK,00:01:55,00:01:55
MatNr2,2690,PrMod1,TSys32,AB-3CD-7,28.09.2024,16:38:17,OK,OK,00:01:59,00:01:59
MatNr1,2691,PrMod1,TSys27,AB-2CD-9,28.09.2024,17:03:09,OK,OK,00:02:20,00:02:20
MatNr2,2692,PrMod3,TSys32,AB-3CD-6,28.09.2024,17:30:02,Angel_to_low,Tolerance_violence,00:02:11,00:02:11
MatNr2,2693,PrMod1,TSys27,AB-1CD-2,28.09.2024,17:53:46,OK,OK,00:02:21,00:02:21
MatNr1,2694,PrMod2,TSys54,AB-1CD-1,28.09.2024,18:17:44,OK,OK,00:02:05,00:02:05
MatNr1,2695,PrMod4,TSys32,AB-3CD-4,28.09.2024,18:42:37,temperature_to_high,Tolerance_violence,00:02:39,00:02:39
MatNr2,2696,PrMod2,TSys54,AB-2CD-6,28.09.2024,19:04:59,OK,OK,00:01:46,00:01:46
MatNr1,2697,PrMod1,TSys54,AB-2CD-1,28.09.2024,19:24:08,OK,OK,00:01:36,00:01:36
MatNr2,2698,PrMod1,TSys54,AB-2CD-1,28.09.2024,19:52:56,angel_to_wide,Tolerance_violence,00:01:52,00:01:52
MatNr2,2699,PrMod4,TSys32,AB-2CD-2,28.09.2024,20:13:51,System_issue,System_error,00:01:59,00:01:59
MatNr1,2700,PrMod3,TSys54,AB-1CD-6,28.09.2024,20:36:39,temperature_to_high,Tolerance_violence,00:01:52,00:01:52
MatNr3,2701,PrMod4,TSys27,AB-3CD-4,28.09.2024,20:56:58,OK,OK,00:01:07,00:01:07
MatNr1,2702,PrMod2,TSys27,AB-2CD-4,28.09.2024,21:24:00,Angel_to_low,Tolerance_violence,00:02:09,00:02:09
MatNr3,2703,PrMod3,TSys32,AB-3CD-2,28.09.2024,21:47:26,OK,OK,00:01:52,00:01:52
MatNr1,2704,PrMod1,TSys32,AB-1CD-5,28.09.2024,22:10:01,angel_to_wide,Tolerance_violence,00:02:32,00:02:32
MatNr1,2705,PrMod4,TSys54,AB-1CD-6,28.09.2024,22:31:03,temperature_to_high,Tolerance_violence,00:02:33,00:02:33
MatNr1,2706,PrMod3,TSys27,AB-1CD-7,28.09.2024,22:56:24,OK,OK,00:01:56,00:01:56
MatNr2,2707,PrMod1,TSys54,AB-3CD-2,28.09.2024,23:23:41,angel_to_wide,Tolerance_violence,00:02:04,00:02:04
MatNr1,2708,PrMod1,TSys54,AB-2CD-4,28.09.2024,23:44:07,System_issue,System_error,00:01:01,00:01:01
MatNr3,2709,PrMod4,TSys54,AB-1CD-1,29.09.2024,00:03:13,OK,OK,00:02:01,00:02:01
MatNr2,2710,PrMod3,TSys32,AB-1CD-1,29.09.2024,00:23:49,OK,OK,00:02:23,00:02:23
MatNr1,2711,PrMod3,TSys32,AB-3CD-3,29.09.2024,00:43:55,OK,OK,00:02:16,00:02:16
MatNr2,2712,PrMod3,TSys32,AB-3CD-8,29.09.2024,01:03:27,Angel_to_low,Tolerance_violence,00:02:22,00:02:22
MatNr1,2713,PrMod1,TSys27,AB-3CD-1,29.09.2024,01:29:07,OK,OK,00:01:44,00:01:44
MatNr3,2714,PrMod3,TSys54,AB-2CD-6,29.09.2024,01:50:40,angel_to_wide,Tolerance_violence,00:02:01,00:02:01
MatNr1,2715,PrMod2,TSys32,AB-2CD-8,29.09.2024,02:15:08,OK,OK,00:01:47,00:01:47
MatNr3,2716,PrMod3,TSys27,AB-2CD-5,29.09.2024,02:39:58,angel_to_wide,Tolerance_violence,00:02:13,00:02:13
MatNr1,2717,PrMod3,TSys27,AB-2CD-8,29.09.2024,03:02:42,OK,OK,00:01:57,00:01:57
MatNr2,2718,PrMod3,TSys54,AB-3CD-8,29.09.2024,03:26:03,OK,OK,00:01:37,00:01:37
MatNr1,2719,PrMod4,TSys32,AB-1CD-9,29.09.2024,03:52:32,OK,OK,00:01:36,00:01:36
MatNr3,2720,PrMod3,TSys54,AB-1CD-0,29.09.2024,04:18:20,OK,OK,00:02:00,00:02:00
MatNr2,2721,PrMod2,TSys27,AB-3CD-3,29.09.2024,04:42:19,OK,OK,00:01:53,00:01:53
MatNr1,2722,PrMod4,TSys54,AB-1CD-3,29.09.2024,05:05:59,temperature_to_high,Tolerance_violence,00:01:42,00:01:42
MatNr2,2723,PrMod2,TSys27,AB-1CD-8,29.09.2024,05:29:01,angel_to_wide,Tolerance_violence,00:01:39,00:01:39
MatNr2,2724,PrMod2,TSys32,AB-2CD-0,29.09.2024,05:52:49,OK,OK,00:01:44,00:01:44
MatNr3,2725,PrMod2,TSys54,AB-1CD-0,29.09.2024,06:16:53,OK,OK,00:01:36,00:01:36
MatNr1,2726,PrMod1,TSys27,AB-1CD-3,29.09.2024,06:39:37,OK,OK,00:01:45,00:01:45
MatNr2,2727,PrMod3,TSys54,AB-1CD-7,29.09.2024,07:03:34,OK,OK,00:01:42,00:01:42
MatNr2,2728,PrMod3,TSys32,AB-1CD-5,29.09.2024,07:24:48,OK,OK,00:02:05,00:02:05
MatNr1,2729,PrMod2,TSys54,AB-2CD-1,29.09.2024,07:47:52,OK,OK,00:02:01,00:02:01
MatNr3,2730,PrMod1,TSys54,AB-3CD-7,29.09.2024,08:10:17,OK,OK,00:01:29,00:01:29
MatNr2,2731,PrMod1,TSys27,AB-1CD-9,29.09.2024,08:30:53,OK,OK,00:02:22,00:02:22
MatNr1,2732,PrMod4,TSys54,AB-3CD-2,29.09.2024,08:54:32,OK,OK,00:02:11,00:02:11
MatNr1,2733,PrMod1,TSys54,AB-3CD-4,29.09.2024,09:19:44,OK,OK,00:01:44,00:01:44
MatNr2,2734,PrMod4,TSys32,AB-1CD-6,29.09.2024,09:48:07,temperature_to_high,Tolerance_violence,00:02:11,00:02:11
MatNr3,2735,PrMod1,TSys54,AB-2CD-2,29.09.2024,10:11:15,OK,OK,00:01:41,00:01:41
MatNr3,2736,PrMod3,TSys32,AB-3CD-2,29.09.2024,10:33:18,OK,OK,00:02:03,00:02:03
MatNr2,2737,PrMod3,TSys32,AB-2CD-0,29.09.2024,10:56:16,System_issue,System_error,00:01:52,00:01:52
MatNr1,2738,PrMod2,TSys27,AB-3CD-4,29.09.2024,11:21:58,OK,OK,00:02:02,00:02:02
MatNr1,2739,PrMod4,TSys27,AB-2CD-7,29.09.2024,11:47:03,OK,OK,00:02:40,00:02:40
MatNr1,2740,PrMod4,TSys27,AB-3CD-1,29.09.2024,12:13:48,System_issue,System_error,00:02:17,00:02:17
MatNr3,2741,PrMod4,TSys32,AB-1CD-0,29.09.2024,12:36:27,OK,OK,00:02:33,00:02:33
MatNr1,2742,PrMod2,TSys32,AB-3CD-1,29.09.2024,13:01:39,OK,OK,00:01:53,00:01:53
MatNr3,2743,PrMod1,TSys27,AB-3CD-7,29.09.2024,13:25:44,System_issue,System_error,00:01:45,00:01:45
MatNr2,2744,PrMod4,TSys54,AB-2CD-9,29.09.2024,13:44:56,OK,OK,00:02:07,00:02:07
MatNr2,2745,PrMod2,TSys27,AB-1CD-5,29.09.2024,14:08:54,OK,OK,00:01:40,00:01:40
MatNr2,2746,PrMod4,TSys32,AB-2CD-4,29.09.2024,14:35:26,System_issue,System_error,00:01:48,00:01:48
MatNr2,2747,PrMod1,TSys54,AB-1CD-3,29.09.2024,15:00:47,System_issue,System_error,00:01:37,00:01:37
MatNr1,2748,PrMod2,TSys27,AB-2CD-4,29.09.2024,15:28:58,Angel_to_low,Tolerance_violence,00:01:38,00:01:38
MatNr1,2749,PrMod1,TSys32,AB-3CD-8,29.09.2024,15:54:42,OK,OK,00:01:41,00:01:41
MatNr1,2750,PrMod3,TSys32,AB-3CD-2,29.09.2024,16:19:06,OK,OK,00:01:34,00:01:34
MatNr2,2751,PrMod4,TSys32,AB-2CD-7,29.09.2024,16:39:29,OK,OK,00:01:46,00:01:46
MatNr1,2752,PrMod4,TSys54,AB-3CD-3,29.09.2024,17:01:16,OK,OK,00:01:41,00:01:41
MatNr3,2753,PrMod3,TSys27,AB-1CD-4,29.09.2024,17:25:04,angel_to_wide,Tolerance_violence,00:02:00,00:02:00
MatNr1,2754,PrMod3,TSys27,AB-2CD-7,29.09.2024,17:46:32,OK,OK,00:02:07,00:02:07
MatNr1,2755,PrMod4,TSys32,AB-2CD-1,29.09.2024,18:06:45,OK,OK,00:02:16,00:02:16
MatNr1,2756,PrMod3,TSys27,AB-3CD-8,29.09.2024,18:32:02,OK,OK,00:01:59,00:01:59
MatNr2,2757,PrMod3,TSys32,AB-3CD-8,29.09.2024,18:53:36,OK,OK,00:01:54,00:01:54
MatNr1,2758,PrMod4,TSys27,AB-3CD-2,29.09.2024,19:17:08,OK,OK,00:02:07,00:02:07
MatNr3,2759,PrMod3,TSys54,AB-3CD-9,29.09.2024,19:39:45,OK,OK,00:01:33,00:01:33
MatNr1,2760,PrMod3,TSys54,AB-2CD-1,29.09.2024,20:03:54,OK,OK,00:02:13,00:02:13
MatNr3,2761,PrMod2,TSys32,AB-3CD-4,29.09.2024,20:31:35,OK,OK,00:01:41,00:01:41
